Arquivo aberto corretamente! ./instances/RM698_L15.txt
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 183...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 184...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 185...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 186...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 187...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 188...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 189...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 190...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 191...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 192...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 193...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 194...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 195...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 196...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 197...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 198...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Iteracao 199...
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
Imprimindo o ultimo front obtido:
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4713.230469 4713.230469 44.958389 428.000000
4700.083008 4700.083008 31.883156 433.000000
4696.192871 4696.192871 32.849365 433.000000
4671.893555 4671.893555 24.586510 436.000000
4668.635254 4668.635254 26.733501 436.000000
